_id,zip,provider,zone
ObjectId(5911299b3c888a01983d0c4c),1609,Charter,A
ObjectId(5911299b3c888a01983d0c4d),1610,Charter,A
ObjectId(5911299b3c888a01983d0c4e),1611,Charter,A
ObjectId(5911299b3c888a01983d0c4f),1612,Charter,A
ObjectId(5911299b3c888a01983d0c50),1613,Charter,A
ObjectId(5911299b3c888a01983d0c51),1614,Charter,A
ObjectId(5911299b3c888a01983d0c52),1653,Charter,A
ObjectId(5911299b3c888a01983d0c53),1655,Charter,A
ObjectId(5911299b3c888a01983d0c54),1701,Charter,A
ObjectId(5911299b3c888a01983d0c55),1702,Charter,A
ObjectId(5911299b3c888a01983d0c56),1719,Charter,A
ObjectId(5911299b3c888a01983d0c57),1721,Charter,A
ObjectId(5911299b3c888a01983d0c58),1740,Charter,A
ObjectId(5911299b3c888a01983d0c59),1745,Charter,A
ObjectId(5911299b3c888a01983d0c5a),1748,Charter,A
ObjectId(5911299b3c888a01983d0c5b),1749,Charter,A
ObjectId(5911299b3c888a01983d0c5c),1752,Charter,A
ObjectId(5911299b3c888a01983d0c5d),1756,Charter,A
ObjectId(5911299b3c888a01983d0c5e),1757,Charter,A
ObjectId(5911299b3c888a01983d0c5f),1772,Charter,A
ObjectId(5911299b3c888a01983d0c60),1827,Charter,A
ObjectId(5911299b3c888a01983d0c61),1879,Charter,A
ObjectId(5911299b3c888a01983d0c62),1886,Charter,A
ObjectId(5911299b3c888a01983d0c63),2019,Charter,A
ObjectId(5911299b3c888a01983d0c64),2026,Charter,A
ObjectId(5911299b3c888a01983d0c65),2171,Charter,A
ObjectId(5911299b3c888a01983d0c66),2420,Charter,A
ObjectId(5911299b3c888a01983d0c67),2421,Charter,A
ObjectId(5911299b3c888a01983d0c68),2720,Charter,A
ObjectId(5911299b3c888a01983d0c69),2747,Charter,A
ObjectId(5911299b3c888a01983d0c6a),2748,Charter,A
ObjectId(5911299b3c888a01983d0c6b),2760,Charter,A
ObjectId(5911299b3c888a01983d0c6c),2790,Charter,A
ObjectId(5911299b3c888a01983d0c6d),2791,Charter,A
ObjectId(5911299b3c888a01983d0c6e),20639,Charter,A
ObjectId(5911299b3c888a01983d0c6f),20815,Charter,A
ObjectId(5911299b3c888a01983d0c70),20876,Charter,A
ObjectId(5911299b3c888a01983d0c71),21817,Charter,A
ObjectId(5911299b3c888a01983d0c72),21838,Charter,A
ObjectId(5911299b3c888a01983d0c73),48002,Charter,A
ObjectId(5911299b3c888a01983d0c74),48003,Charter,A
ObjectId(5911299b3c888a01983d0c75),48009,Charter,A
ObjectId(5911299b3c888a01983d0c76),48025,Charter,A
ObjectId(5911299b3c888a01983d0c77),48033,Charter,A
ObjectId(5911299b3c888a01983d0c78),48034,Charter,A
ObjectId(5911299b3c888a01983d0c79),48051,Charter,A
ObjectId(5911299b3c888a01983d0c7a),48060,Charter,A
ObjectId(5911299b3c888a01983d0c7b),48065,Charter,A
ObjectId(5911299b3c888a01983d0c7c),48075,Charter,A
ObjectId(5911299b3c888a01983d0c7d),48084,Charter,A
ObjectId(5911299b3c888a01983d0c7e),48085,Charter,A
ObjectId(5911299b3c888a01983d0c7f),48095,Charter,A
ObjectId(5911299b3c888a01983d0c80),48098,Charter,A
ObjectId(5911299b3c888a01983d0c81),48103,Charter,A
ObjectId(5911299b3c888a01983d0c82),48105,Charter,A
ObjectId(5911299b3c888a01983d0c83),48108,Charter,A
ObjectId(5911299b3c888a01983d0c84),48111,Charter,A
ObjectId(5911299b3c888a01983d0c85),48116,Charter,A
ObjectId(5911299b3c888a01983d0c86),48117,Charter,A
ObjectId(5911299b3c888a01983d0c87),48118,Charter,A
ObjectId(5911299b3c888a01983d0c88),48130,Charter,A
ObjectId(5911299b3c888a01983d0c89),48131,Charter,A
ObjectId(5911299b3c888a01983d0c8a),48133,Charter,A
ObjectId(5911299b3c888a01983d0c8b),48134,Charter,A
ObjectId(5911299b3c888a01983d0c8c),48137,Charter,A
ObjectId(5911299b3c888a01983d0c8d),48139,Charter,A
ObjectId(5911299b3c888a01983d0c8e),48140,Charter,A
ObjectId(5911299b3c888a01983d0c8f),48143,Charter,A
ObjectId(5911299b3c888a01983d0c90),48145,Charter,A
ObjectId(5911299b3c888a01983d0c91),48150,Charter,A
ObjectId(5911299b3c888a01983d0c92),48154,Charter,A
ObjectId(5911299b3c888a01983d0c93),48157,Charter,A
ObjectId(5911299b3c888a01983d0c94),48159,Charter,A
ObjectId(5911299b3c888a01983d0c95),48161,Charter,A
ObjectId(5911299b3c888a01983d0c96),48162,Charter,A
ObjectId(5911299b3c888a01983d0c97),48164,Charter,A
ObjectId(5911299b3c888a01983d0c98),48166,Charter,A
ObjectId(5911299b3c888a01983d0c99),48167,Charter,A
ObjectId(5911299b3c888a01983d0c9a),48168,Charter,A
ObjectId(5911299b3c888a01983d0c9b),48169,Charter,A
ObjectId(5911299b3c888a01983d0c9c),48170,Charter,A
ObjectId(5911299b3c888a01983d0c9d),48174,Charter,A
ObjectId(5911299b3c888a01983d0c9e),48175,Charter,A
ObjectId(5911299b3c888a01983d0c9f),48178,Charter,A
ObjectId(5911299b3c888a01983d0ca0),48179,Charter,A
ObjectId(5911299b3c888a01983d0ca1),48182,Charter,A
ObjectId(5911299b3c888a01983d0ca2),48183,Charter,A
ObjectId(5911299b3c888a01983d0ca3),48189,Charter,A
ObjectId(5911299b3c888a01983d0ca4),48197,Charter,A
ObjectId(5911299b3c888a01983d0ca5),48213,Charter,A
ObjectId(5911299b3c888a01983d0ca6),48301,Charter,A
ObjectId(5911299b3c888a01983d0ca7),48302,Charter,A
ObjectId(5911299b3c888a01983d0ca8),48315,Charter,A
ObjectId(5911299b3c888a01983d0ca9),48317,Charter,A
ObjectId(5911299b3c888a01983d0caa),48326,Charter,A
ObjectId(5911299b3c888a01983d0cab),48329,Charter,A
ObjectId(5911299b3c888a01983d0cac),48334,Charter,A
ObjectId(5911299b3c888a01983d0cad),48346,Charter,A
ObjectId(5911299b3c888a01983d0cae),48348,Charter,A
ObjectId(5911299b3c888a01983d0caf),48362,Charter,A
ObjectId(5911299b3c888a01983d0cb0),48363,Charter,A
ObjectId(5911299b3c888a01983d0cb1),48366,Charter,A
ObjectId(5911299b3c888a01983d0cb2),48367,Charter,A
ObjectId(5911299b3c888a01983d0cb3),48370,Charter,A
ObjectId(5911299b3c888a01983d0cb4),48371,Charter,A
ObjectId(5911299b3c888a01983d0cb5),48375,Charter,A
ObjectId(5911299b3c888a01983d0cb6),48377,Charter,A
ObjectId(5911299b3c888a01983d0cb7),48390,Charter,A
ObjectId(5911299b3c888a01983d0cb8),48411,Charter,A
ObjectId(5911299b3c888a01983d0cb9),48412,Charter,A
ObjectId(5911299b3c888a01983d0cba),48413,Charter,A
ObjectId(5911299b3c888a01983d0cbb),48414,Charter,A
ObjectId(5911299b3c888a01983d0cbc),48415,Charter,A
ObjectId(5911299b3c888a01983d0cbd),48417,Charter,A
ObjectId(5911299b3c888a01983d0cbe),48418,Charter,A
ObjectId(5911299b3c888a01983d0cbf),48420,Charter,A
ObjectId(5911299b3c888a01983d0cc0),48421,Charter,A
ObjectId(5911299b3c888a01983d0cc1),48423,Charter,A
ObjectId(5911299b3c888a01983d0cc2),48428,Charter,A
ObjectId(5911299b3c888a01983d0cc3),48429,Charter,A
ObjectId(5911299b3c888a01983d0cc4),48430,Charter,A
ObjectId(5911299b3c888a01983d0cc5),48433,Charter,A
ObjectId(5911299b3c888a01983d0cc6),48435,Charter,A
ObjectId(5911299b3c888a01983d0cc7),48436,Charter,A
ObjectId(5911299b3c888a01983d0cc8),48438,Charter,A
ObjectId(5911299b3c888a01983d0cc9),48439,Charter,A
ObjectId(5911299b3c888a01983d0cca),48440,Charter,A
ObjectId(5911299b3c888a01983d0ccb),48444,Charter,A
ObjectId(5911299b3c888a01983d0ccc),48446,Charter,A
ObjectId(5911299b3c888a01983d0ccd),48449,Charter,A
ObjectId(5911299b3c888a01983d0cce),48451,Charter,A
ObjectId(5911299b3c888a01983d0ccf),48453,Charter,A
ObjectId(5911299b3c888a01983d0cd0),48455,Charter,A
ObjectId(5911299b3c888a01983d0cd1),48457,Charter,A
ObjectId(5911299b3c888a01983d0cd2),48458,Charter,A
ObjectId(5911299b3c888a01983d0cd3),48460,Charter,A
ObjectId(5911299b3c888a01983d0cd4),48461,Charter,A
ObjectId(5911299b3c888a01983d0cd5),48462,Charter,A
ObjectId(5911299b3c888a01983d0cd6),48463,Charter,A
ObjectId(5911299b3c888a01983d0cd7),48464,Charter,A
ObjectId(5911299b3c888a01983d0cd8),48473,Charter,A
ObjectId(5911299b3c888a01983d0cd9),48476,Charter,A
ObjectId(5911299b3c888a01983d0cda),48502,Charter,A
ObjectId(5911299b3c888a01983d0cdb),48506,Charter,A
ObjectId(5911299b3c888a01983d0cdc),48509,Charter,A
ObjectId(5911299b3c888a01983d0cdd),48519,Charter,A
ObjectId(5911299b3c888a01983d0cde),48532,Charter,A
ObjectId(5911299b3c888a01983d0cdf),48601,Charter,A
ObjectId(5911299b3c888a01983d0ce0),48602,Charter,A
ObjectId(5911299b3c888a01983d0ce1),48603,Charter,A
ObjectId(5911299b3c888a01983d0ce2),48604,Charter,A
ObjectId(5911299b3c888a01983d0ce3),48605,Charter,A
ObjectId(5911299b3c888a01983d0ce4),48607,Charter,A
ObjectId(5911299b3c888a01983d0ce5),48609,Charter,A
ObjectId(5911299b3c888a01983d0ce6),48610,Charter,A
ObjectId(5911299b3c888a01983d0ce7),48611,Charter,A
ObjectId(5911299b3c888a01983d0ce8),48612,Charter,A
ObjectId(5911299b3c888a01983d0ce9),48615,Charter,A
ObjectId(5911299b3c888a01983d0cea),48616,Charter,A
ObjectId(5911299b3c888a01983d0ceb),48617,Charter,A
ObjectId(5911299b3c888a01983d0cec),48618,Charter,A
ObjectId(5911299b3c888a01983d0ced),48620,Charter,A
ObjectId(5911299b3c888a01983d0cee),48622,Charter,A
ObjectId(5911299b3c888a01983d0cef),48623,Charter,A
ObjectId(5911299b3c888a01983d0cf0),48624,Charter,A
ObjectId(5911299b3c888a01983d0cf1),48625,Charter,A
ObjectId(5911299b3c888a01983d0cf2),48626,Charter,A
ObjectId(5911299b3c888a01983d0cf3),48627,Charter,A
ObjectId(5911299b3c888a01983d0cf4),48628,Charter,A
ObjectId(5911299b3c888a01983d0cf5),48629,Charter,A
ObjectId(5911299b3c888a01983d0cf6),48630,Charter,A
ObjectId(5911299b3c888a01983d0cf7),48631,Charter,A
ObjectId(5911299b3c888a01983d0cf8),48632,Charter,A
ObjectId(5911299b3c888a01983d0cf9),48633,Charter,A
ObjectId(5911299b3c888a01983d0cfa),48634,Charter,A
ObjectId(5911299b3c888a01983d0cfb),48635,Charter,A
ObjectId(5911299b3c888a01983d0cfc),48637,Charter,A
ObjectId(5911299b3c888a01983d0cfd),48638,Charter,A
ObjectId(5911299b3c888a01983d0cfe),48640,Charter,A
ObjectId(5911299b3c888a01983d0cff),48642,Charter,A
ObjectId(5911299b3c888a01983d0d00),48647,Charter,A
ObjectId(5911299b3c888a01983d0d01),48649,Charter,A
ObjectId(5911299b3c888a01983d0d02),48650,Charter,A
ObjectId(5911299b3c888a01983d0d03),48651,Charter,A
ObjectId(5911299b3c888a01983d0d04),48653,Charter,A
ObjectId(5911299b3c888a01983d0d05),48654,Charter,A
ObjectId(5911299b3c888a01983d0d06),48655,Charter,A
ObjectId(5911299b3c888a01983d0d07),48656,Charter,A
ObjectId(5911299b3c888a01983d0d08),48657,Charter,A
ObjectId(5911299b3c888a01983d0d09),48658,Charter,A
ObjectId(5911299b3c888a01983d0d0a),48659,Charter,A
ObjectId(5911299b3c888a01983d0d0b),48661,Charter,A
ObjectId(5911299b3c888a01983d0d0c),48662,Charter,A
ObjectId(5911299b3c888a01983d0d0d),48663,Charter,A
ObjectId(5911299b3c888a01983d0d0e),48667,Charter,A
ObjectId(5911299b3c888a01983d0d0f),48670,Charter,A
ObjectId(5911299b3c888a01983d0d10),48674,Charter,A
ObjectId(5911299b3c888a01983d0d11),48703,Charter,A
ObjectId(5911299b3c888a01983d0d12),48706,Charter,A
ObjectId(5911299b3c888a01983d0d13),48708,Charter,A
ObjectId(5911299b3c888a01983d0d14),48710,Charter,A
ObjectId(5911299b3c888a01983d0d15),48721,Charter,A
ObjectId(5911299b3c888a01983d0d16),48722,Charter,A
ObjectId(5911299b3c888a01983d0d17),48723,Charter,A
ObjectId(5911299b3c888a01983d0d18),48724,Charter,A
ObjectId(5911299b3c888a01983d0d19),48725,Charter,A
ObjectId(5911299b3c888a01983d0d1a),48726,Charter,A
ObjectId(5911299b3c888a01983d0d1b),48727,Charter,A
ObjectId(5911299b3c888a01983d0d1c),48729,Charter,A
ObjectId(5911299b3c888a01983d0d1d),48730,Charter,A
ObjectId(5911299b3c888a01983d0d1e),48732,Charter,A
ObjectId(5911299b3c888a01983d0d1f),48734,Charter,A
ObjectId(5911299b3c888a01983d0d20),48738,Charter,A
ObjectId(5911299b3c888a01983d0d21),48739,Charter,A
ObjectId(5911299b3c888a01983d0d22),48740,Charter,A
ObjectId(5911299b3c888a01983d0d23),48741,Charter,A
ObjectId(5911299b3c888a01983d0d24),48742,Charter,A
ObjectId(5911299b3c888a01983d0d25),48743,Charter,A
ObjectId(5911299b3c888a01983d0d26),48744,Charter,A
ObjectId(5911299b3c888a01983d0d27),48745,Charter,A
ObjectId(5911299b3c888a01983d0d28),48746,Charter,A
ObjectId(5911299b3c888a01983d0d29),48747,Charter,A
ObjectId(5911299b3c888a01983d0d2a),48748,Charter,A
ObjectId(5911299b3c888a01983d0d2b),48749,Charter,A
ObjectId(5911299b3c888a01983d0d2c),48750,Charter,A
ObjectId(5911299b3c888a01983d0d2d),48755,Charter,A
ObjectId(5911299b3c888a01983d0d2e),48756,Charter,A
ObjectId(5911299b3c888a01983d0d2f),48757,Charter,A
ObjectId(5911299b3c888a01983d0d30),48758,Charter,A
ObjectId(5911299b3c888a01983d0d31),48759,Charter,A
ObjectId(5911299b3c888a01983d0d32),48760,Charter,A
ObjectId(5911299b3c888a01983d0d33),48761,Charter,A
ObjectId(5911299b3c888a01983d0d34),48762,Charter,A
ObjectId(5911299b3c888a01983d0d35),48763,Charter,A
ObjectId(5911299b3c888a01983d0d36),48765,Charter,A
ObjectId(5911299b3c888a01983d0d37),48766,Charter,A
ObjectId(5911299b3c888a01983d0d38),48767,Charter,A
ObjectId(5911299b3c888a01983d0d39),48768,Charter,A
ObjectId(5911299b3c888a01983d0d3a),48770,Charter,A
ObjectId(5911299b3c888a01983d0d3b),48787,Charter,A
ObjectId(5911299b3c888a01983d0d3c),48801,Charter,A
ObjectId(5911299b3c888a01983d0d3d),48809,Charter,A
ObjectId(5911299b3c888a01983d0d3e),48811,Charter,A
ObjectId(5911299b3c888a01983d0d3f),48812,Charter,A
ObjectId(5911299b3c888a01983d0d40),48813,Charter,A
ObjectId(5911299b3c888a01983d0d41),48817,Charter,A
ObjectId(5911299b3c888a01983d0d42),48823,Charter,A
ObjectId(5911299b3c888a01983d0d43),48827,Charter,A
ObjectId(5911299b3c888a01983d0d44),48829,Charter,A
ObjectId(5911299b3c888a01983d0d45),48830,Charter,A
ObjectId(5911299b3c888a01983d0d46),48831,Charter,A
ObjectId(5911299b3c888a01983d0d47),48832,Charter,A
ObjectId(5911299b3c888a01983d0d48),48834,Charter,A
ObjectId(5911299b3c888a01983d0d49),48835,Charter,A
ObjectId(5911299b3c888a01983d0d4a),48836,Charter,A
ObjectId(5911299b3c888a01983d0d4b),48837,Charter,A
ObjectId(5911299b3c888a01983d0d4c),48838,Charter,A
ObjectId(5911299b3c888a01983d0d4d),48841,Charter,A
ObjectId(5911299b3c888a01983d0d4e),48843,Charter,A
ObjectId(5911299b3c888a01983d0d4f),48846,Charter,A
ObjectId(5911299b3c888a01983d0d50),48847,Charter,A
ObjectId(5911299b3c888a01983d0d51),48850,Charter,A
ObjectId(5911299b3c888a01983d0d52),48851,Charter,A
ObjectId(5911299b3c888a01983d0d53),48852,Charter,A
ObjectId(5911299b3c888a01983d0d54),48854,Charter,A
ObjectId(5911299b3c888a01983d0d55),48855,Charter,A
ObjectId(5911299b3c888a01983d0d56),48857,Charter,A
ObjectId(5911299b3c888a01983d0d57),48858,Charter,A
ObjectId(5911299b3c888a01983d0d58),48859,Charter,A
ObjectId(5911299b3c888a01983d0d59),48860,Charter,A
ObjectId(5911299b3c888a01983d0d5a),48864,Charter,A
ObjectId(5911299b3c888a01983d0d5b),48865,Charter,A
ObjectId(5911299b3c888a01983d0d5c),48866,Charter,A
ObjectId(5911299b3c888a01983d0d5d),48867,Charter,A
ObjectId(5911299b3c888a01983d0d5e),48875,Charter,A
ObjectId(5911299b3c888a01983d0d5f),48876,Charter,A
ObjectId(5911299b3c888a01983d0d60),48877,Charter,A
ObjectId(5911299b3c888a01983d0d61),48878,Charter,A
ObjectId(5911299b3c888a01983d0d62),48879,Charter,A
ObjectId(5911299b3c888a01983d0d63),48880,Charter,A
ObjectId(5911299b3c888a01983d0d64),48881,Charter,A
ObjectId(5911299b3c888a01983d0d65),48883,Charter,A
ObjectId(5911299b3c888a01983d0d66),48884,Charter,A
ObjectId(5911299b3c888a01983d0d67),48885,Charter,A
ObjectId(5911299b3c888a01983d0d68),48886,Charter,A
ObjectId(5911299b3c888a01983d0d69),48888,Charter,A
ObjectId(5911299b3c888a01983d0d6a),48889,Charter,A
ObjectId(5911299b3c888a01983d0d6b),48891,Charter,A
ObjectId(5911299b3c888a01983d0d6c),48893,Charter,A
ObjectId(5911299b3c888a01983d0d6d),48895,Charter,A
ObjectId(5911299b3c888a01983d0d6e),48917,Charter,A
ObjectId(5911299b3c888a01983d0d6f),49001,Charter,A
ObjectId(5911299b3c888a01983d0d70),49002,Charter,A
ObjectId(5911299b3c888a01983d0d71),49003,Charter,A
ObjectId(5911299b3c888a01983d0d72),49004,Charter,A
ObjectId(5911299b3c888a01983d0d73),49006,Charter,A
ObjectId(5911299b3c888a01983d0d74),49007,Charter,A
ObjectId(5911299b3c888a01983d0d75),49008,Charter,A
ObjectId(5911299b3c888a01983d0d76),49009,Charter,A
ObjectId(5911299b3c888a01983d0d77),49010,Charter,A
ObjectId(5911299b3c888a01983d0d78),49017,Charter,A
ObjectId(5911299b3c888a01983d0d79),49021,Charter,A
ObjectId(5911299b3c888a01983d0d7a),49024,Charter,A
ObjectId(5911299b3c888a01983d0d7b),49028,Charter,A
ObjectId(5911299b3c888a01983d0d7c),49029,Charter,A
ObjectId(5911299b3c888a01983d0d7d),49030,Charter,A
ObjectId(5911299b3c888a01983d0d7e),49032,Charter,A
ObjectId(5911299b3c888a01983d0d7f),49036,Charter,A
ObjectId(5911299b3c888a01983d0d80),49040,Charter,A
ObjectId(5911299b3c888a01983d0d81),49041,Charter,A
ObjectId(5911299b3c888a01983d0d82),49046,Charter,A
ObjectId(5911299b3c888a01983d0d83),49048,Charter,A
ObjectId(5911299b3c888a01983d0d84),49053,Charter,A
ObjectId(5911299b3c888a01983d0d85),49055,Charter,A
ObjectId(5911299b3c888a01983d0d86),49058,Charter,A
ObjectId(5911299b3c888a01983d0d87),49062,Charter,A
ObjectId(5911299b3c888a01983d0d88),49068,Charter,A
ObjectId(5911299b3c888a01983d0d89),49070,Charter,A
ObjectId(5911299b3c888a01983d0d8a),49074,Charter,A
ObjectId(5911299b3c888a01983d0d8b),49076,Charter,A
ObjectId(5911299b3c888a01983d0d8c),49078,Charter,A
ObjectId(5911299b3c888a01983d0d8d),49080,Charter,A
ObjectId(5911299b3c888a01983d0d8e),49082,Charter,A
ObjectId(5911299b3c888a01983d0d8f),49083,Charter,A
ObjectId(5911299b3c888a01983d0d90),49087,Charter,A
ObjectId(5911299b3c888a01983d0d91),49091,Charter,A
ObjectId(5911299b3c888a01983d0d92),49092,Charter,A
ObjectId(5911299b3c888a01983d0d93),49093,Charter,A
ObjectId(5911299b3c888a01983d0d94),49096,Charter,A
ObjectId(5911299b3c888a01983d0d95),49097,Charter,A
ObjectId(5911299b3c888a01983d0d96),49099,Charter,A
ObjectId(5911299b3c888a01983d0d97),49242,Charter,A
ObjectId(5911299b3c888a01983d0d98),49251,Charter,A
ObjectId(5911299b3c888a01983d0d99),49252,Charter,A
ObjectId(5911299b3c888a01983d0d9a),49255,Charter,A
ObjectId(5911299b3c888a01983d0d9b),49270,Charter,A
ObjectId(5911299b3c888a01983d0d9c),49272,Charter,A
ObjectId(5911299b3c888a01983d0d9d),49274,Charter,A
ObjectId(5911299b3c888a01983d0d9e),49277,Charter,A
ObjectId(5911299b3c888a01983d0d9f),49286,Charter,A
ObjectId(5911299b3c888a01983d0da0),49302,Charter,A
ObjectId(5911299b3c888a01983d0da1),49303,Charter,A
ObjectId(5911299b3c888a01983d0da2),49305,Charter,A
ObjectId(5911299b3c888a01983d0da3),49306,Charter,A
ObjectId(5911299b3c888a01983d0da4),49307,Charter,A
ObjectId(5911299b3c888a01983d0da5),49311,Charter,A
ObjectId(5911299b3c888a01983d0da6),49314,Charter,A
ObjectId(5911299b3c888a01983d0da7),49315,Charter,A
ObjectId(5911299b3c888a01983d0da8),49316,Charter,A
ObjectId(5911299b3c888a01983d0da9),49318,Charter,A
ObjectId(5911299b3c888a01983d0daa),49319,Charter,A
ObjectId(5911299b3c888a01983d0dab),49320,Charter,A
ObjectId(5911299b3c888a01983d0dac),49321,Charter,A
ObjectId(5911299b3c888a01983d0dad),49322,Charter,A
ObjectId(5911299b3c888a01983d0dae),49323,Charter,A
ObjectId(5911299b3c888a01983d0daf),49326,Charter,A
ObjectId(5911299b3c888a01983d0db0),49327,Charter,A
ObjectId(5911299b3c888a01983d0db1),49328,Charter,A
ObjectId(5911299b3c888a01983d0db2),49329,Charter,A
ObjectId(5911299b3c888a01983d0db3),49330,Charter,A
ObjectId(5911299b3c888a01983d0db4),49331,Charter,A
ObjectId(5911299b3c888a01983d0db5),49332,Charter,A
ObjectId(5911299b3c888a01983d0db6),49333,Charter,A
ObjectId(5911299b3c888a01983d0db7),49335,Charter,A
ObjectId(5911299b3c888a01983d0db8),49336,Charter,A
ObjectId(5911299b3c888a01983d0db9),49337,Charter,A
ObjectId(5911299b3c888a01983d0dba),49338,Charter,A
ObjectId(5911299b3c888a01983d0dbb),49339,Charter,A
ObjectId(5911299b3c888a01983d0dbc),49340,Charter,A
ObjectId(5911299b3c888a01983d0dbd),49341,Charter,A
ObjectId(5911299b3c888a01983d0dbe),49342,Charter,A
ObjectId(5911299b3c888a01983d0dbf),49343,Charter,A
ObjectId(5911299b3c888a01983d0dc0),49344,Charter,A
ObjectId(5911299b3c888a01983d0dc1),49345,Charter,A
ObjectId(5911299b3c888a01983d0dc2),49346,Charter,A
ObjectId(5911299b3c888a01983d0dc3),49347,Charter,A
ObjectId(5911299b3c888a01983d0dc4),49348,Charter,A
ObjectId(5911299b3c888a01983d0dc5),49349,Charter,A
ObjectId(5911299b3c888a01983d0dc6),49351,Charter,A
ObjectId(5911299b3c888a01983d0dc7),49401,Charter,A
ObjectId(5911299b3c888a01983d0dc8),49402,Charter,A
ObjectId(5911299b3c888a01983d0dc9),49403,Charter,A
ObjectId(5911299b3c888a01983d0dca),49404,Charter,A
ObjectId(5911299b3c888a01983d0dcb),49405,Charter,A
ObjectId(5911299b3c888a01983d0dcc),49408,Charter,A
ObjectId(5911299b3c888a01983d0dcd),49409,Charter,A
ObjectId(5911299b3c888a01983d0dce),49410,Charter,A
ObjectId(5911299b3c888a01983d0dcf),49415,Charter,A
ObjectId(5911299b3c888a01983d0dd0),49417,Charter,A
ObjectId(5911299b3c888a01983d0dd1),49418,Charter,A
ObjectId(5911299b3c888a01983d0dd2),49419,Charter,A
ObjectId(5911299b3c888a01983d0dd3),49420,Charter,A
ObjectId(5911299b3c888a01983d0dd4),49423,Charter,A
ObjectId(5911299b3c888a01983d0dd5),49424,Charter,A
ObjectId(5911299b3c888a01983d0dd6),49426,Charter,A
ObjectId(5911299b3c888a01983d0dd7),49427,Charter,A
ObjectId(5911299b3c888a01983d0dd8),49428,Charter,A
ObjectId(5911299b3c888a01983d0dd9),49430,Charter,A
ObjectId(5911299b3c888a01983d0dda),49431,Charter,A
ObjectId(5911299b3c888a01983d0ddb),49434,Charter,A
ObjectId(5911299b3c888a01983d0ddc),49435,Charter,A
ObjectId(5911299b3c888a01983d0ddd),49437,Charter,A
ObjectId(5911299b3c888a01983d0dde),49441,Charter,A
ObjectId(5911299b3c888a01983d0ddf),49444,Charter,A
ObjectId(5911299b3c888a01983d0de0),49445,Charter,A
ObjectId(5911299b3c888a01983d0de1),49446,Charter,A
ObjectId(5911299b3c888a01983d0de2),49448,Charter,A
ObjectId(5911299b3c888a01983d0de3),49449,Charter,A
ObjectId(5911299b3c888a01983d0de4),49451,Charter,A
ObjectId(5911299b3c888a01983d0de5),49452,Charter,A
ObjectId(5911299b3c888a01983d0de6),49454,Charter,A
ObjectId(5911299b3c888a01983d0de7),49455,Charter,A
ObjectId(5911299b3c888a01983d0de8),49456,Charter,A
ObjectId(5911299b3c888a01983d0de9),49457,Charter,A
ObjectId(5911299b3c888a01983d0dea),49458,Charter,A
ObjectId(5911299b3c888a01983d0deb),49460,Charter,A
ObjectId(5911299b3c888a01983d0dec),49461,Charter,A
ObjectId(5911299b3c888a01983d0ded),49464,Charter,A
ObjectId(5911299b3c888a01983d0dee),49503,Charter,A
ObjectId(5911299b3c888a01983d0def),49504,Charter,A
ObjectId(5911299b3c888a01983d0df0),49505,Charter,A
ObjectId(5911299b3c888a01983d0df1),49508,Charter,A
ObjectId(5911299b3c888a01983d0df2),49509,Charter,A
ObjectId(5911299b3c888a01983d0df3),49512,Charter,A
ObjectId(5911299b3c888a01983d0df4),49525,Charter,A
ObjectId(5911299b3c888a01983d0df5),49534,Charter,A
ObjectId(5911299b3c888a01983d0df6),49544,Charter,A
ObjectId(5911299b3c888a01983d0df7),49546,Charter,A
